"class","manufacturer","model","displ","cyl","trans","drv","cty","hwy","fl","G","T","S","twodoor.p","twodoor.l","fourdoor.p","fourdoor.l","hatch.p","hatch.l","eng.dscr","trans.dscr","year","vpc","bidx","x5c","eng.dscr.1","eng.dscr.2"
"compact cars","saab","9-3 sport sedan",2,4,"manual(m6)","f",19,29,"p",FALSE,TRUE,FALSE,NA,NA,90,15,NA,NA," ","",2008,4,76,"derived",NA,NA
"compact cars","saab","9-3 sport sedan",2.8,6,"auto(s6)","f",15,24,"p",FALSE,TRUE,FALSE,NA,NA,90,15,NA,NA," ","2mode clkup ",2008,4,73,"derived",NA,NA
"compact cars","saab","9-3 sport sedan",2,4,"auto(s5)","f",19,26,"p",FALSE,TRUE,FALSE,NA,NA,90,15,NA,NA," ","2mode clkup ",2008,4,77,"derived",NA,NA
"compact cars","subaru","impreza awd",2.5,4,"manual(m5)","4",20,27,"r",FALSE,FALSE,FALSE,NA,NA,94,11,NA,NA," ","",2008,4,20,"derived",NA,NA
"compact cars","subaru","impreza awd",2.5,4,"auto(s4)","4",20,27,"r",FALSE,FALSE,FALSE,NA,NA,94,11,NA,NA," ","2mode clkup ",2008,4,20,"derived",NA,NA
"compact cars","subaru","impreza awd",2.5,4,"manual(m5)","4",19,25,"p",FALSE,TRUE,FALSE,NA,NA,94,11,NA,NA," ","",2008,4,22,"derived",NA,NA
"compact cars","subaru","impreza awd",2.5,4,"auto(s4)","4",20,25,"p",FALSE,TRUE,FALSE,NA,NA,94,11,NA,NA," ","2mode clkup ",2008,4,22,"derived",NA,NA
"compact cars","subaru","legacy awd",3,6,"auto(s5)","4",17,24,"p",FALSE,FALSE,FALSE,NA,NA,94,11,NA,NA," ","2mode clkup ",2008,4,31,"derived",NA,NA
"compact cars","subaru","legacy awd",2.5,4,"manual(m5)","4",20,27,"r",FALSE,FALSE,FALSE,NA,NA,94,11,NA,NA," ","",2008,4,20,"derived",NA,NA
"compact cars","subaru","legacy awd",2.5,4,"auto(s4)","4",20,27,"r",FALSE,FALSE,FALSE,NA,NA,94,11,NA,NA," ","2mode clkup ",2008,4,20,"derived",NA,NA
"compact cars","subaru","legacy awd",2.5,4,"manual(m5)","4",19,25,"p",FALSE,TRUE,FALSE,NA,NA,94,11,NA,NA," ","",2008,4,22,"derived",NA,NA
"compact cars","subaru","legacy awd",2.5,4,"manual(m6)","4",17,24,"p",FALSE,TRUE,FALSE,NA,NA,94,11,NA,NA," ","",2008,4,22,"derived",NA,NA
"compact cars","subaru","legacy awd",2.5,4,"auto(s5)","4",18,24,"p",FALSE,TRUE,FALSE,NA,NA,94,11,NA,NA," ","2mode clkup ",2008,4,22,"derived",NA,NA
"compact cars","suzuki","forenza",2,4,"auto(a4)","f",19,28,"r",FALSE,FALSE,FALSE,NA,NA,95,12,NA,NA," ","ems ",2008,4,3,"derived",NA,NA
"compact cars","suzuki","forenza",2,4,"manual(m5)","f",20,28,"r",FALSE,FALSE,FALSE,NA,NA,95,12,NA,NA," ","ems ",2008,4,3,"derived",NA,NA
"compact cars","suzuki","reno",2,4,"auto(a4)","f",19,28,"r",FALSE,FALSE,FALSE,NA,NA,NA,NA,95,9," ","ems ",2008,4,3,"derived",NA,NA
"compact cars","suzuki","reno",2,4,"manual(m5)","f",20,28,"r",FALSE,FALSE,FALSE,NA,NA,NA,NA,95,9," ","ems ",2008,4,3,"derived",NA,NA
"compact cars","suzuki","sx4 sedan",2,4,"auto(l4)","f",23,31,"r",FALSE,FALSE,FALSE,NA,NA,88,14,NA,NA," ","clkup ",2008,4,54,"derived",NA,NA
"compact cars","suzuki","sx4 sedan",2,4,"manual(m5)","f",22,30,"r",FALSE,FALSE,FALSE,NA,NA,88,14,NA,NA," ","",2008,4,53,"derived",NA,NA
"compact cars","toyota","camry solara",2.4,4,"manual(m5)","f",21,31,"r",FALSE,FALSE,FALSE,92,14,NA,NA,NA,NA," ","",2008,4,31,"derived",NA,NA
"compact cars","toyota","camry solara",2.4,4,"auto(s5)","f",22,31,"r",FALSE,FALSE,FALSE,92,14,NA,NA,NA,NA," ","clkup ",2008,4,31,"derived",NA,NA
"compact cars","toyota","camry solara",3.3,6,"auto(s5)","f",18,27,"r",FALSE,FALSE,FALSE,92,14,NA,NA,NA,NA," ","clkup ",2008,4,7,"derived",NA,NA
"compact cars","toyota","camry solara convertible",3.3,6,"auto(s5)","f",18,26,"r",FALSE,FALSE,FALSE,89,12,NA,NA,NA,NA," ","clkup ",2008,4,7,"derived",NA,NA
"compact cars","toyota","corolla",1.8,4,"auto(l4)","f",26,35,"r",FALSE,FALSE,FALSE,NA,NA,89,14,NA,NA," ","clkup ",2008,4,3,"derived",NA,NA
"compact cars","toyota","corolla",1.8,4,"manual(m5)","f",28,37,"r",FALSE,FALSE,FALSE,NA,NA,89,14,NA,NA," ","",2008,4,3,"derived",NA,NA
"compact cars","volkswagen","gti",2,4,"auto(s6)","f",22,29,"p",FALSE,TRUE,FALSE,NA,NA,NA,NA,94,15," ","3mode ",2008,4,5,"derived",NA,NA
"compact cars","volkswagen","gti",2,4,"manual(m6)","f",21,29,"p",FALSE,TRUE,FALSE,NA,NA,NA,NA,94,15," ","",2008,4,2,"derived",NA,NA
"compact cars","volkswagen","jetta",2,4,"auto(s6)","f",22,29,"p",FALSE,TRUE,FALSE,NA,NA,91,16,NA,NA," ","3mode ",2008,4,5,"derived",NA,NA
"compact cars","volkswagen","jetta",2,4,"manual(m6)","f",21,29,"p",FALSE,TRUE,FALSE,NA,NA,91,16,NA,NA," ","",2008,4,2,"derived",NA,NA
"compact cars","volkswagen","jetta",2.5,5,"manual(m5)","f",21,29,"r",FALSE,FALSE,FALSE,NA,NA,91,16,NA,NA," ","",2008,4,21,"5-cycle",NA,NA
"compact cars","volkswagen","jetta",2.5,5,"auto(s6)","f",21,29,"r",FALSE,FALSE,FALSE,NA,NA,91,16,NA,NA," ","3mode clkup ",2008,4,21,"5-cycle",NA,NA
"compact cars","volkswagen","r32",3.2,6,"auto(s6)","4",18,23,"p",FALSE,FALSE,FALSE,NA,NA,NA,NA,93,15," ","3mode ",2008,4,15,"derived",NA,NA
"compact cars","volkswagen","rabbit",2.5,5,"manual(m5)","f",22,29,"r",FALSE,FALSE,FALSE,NA,NA,NA,NA,94,15," ","",2008,4,21,"5-cycle",NA,NA
"compact cars","volkswagen","rabbit",2.5,5,"auto(s6)","f",21,29,"r",FALSE,FALSE,FALSE,NA,NA,NA,NA,94,15," ","3mode clkup ",2008,4,21,"5-cycle",NA,NA
"compact cars","volvo","c30 fwd",2.5,5,"manual(m6)","f",19,28,"p",FALSE,TRUE,FALSE,NA,NA,NA,NA,89,15," ","",2008,4,3,"derived",NA,NA
"compact cars","volvo","c30 fwd",2.5,5,"auto(s5)","f",19,27,"p",FALSE,TRUE,FALSE,NA,NA,NA,NA,89,15," ","2mode clkup ",2008,4,3,"derived",NA,NA
"compact cars","volvo","c30 fwd",2.4,5,"manual(m5)","f",20,28,"p",FALSE,FALSE,FALSE,NA,NA,NA,NA,89,15," ","",2008,4,8,"derived",NA,NA
"compact cars","volvo","c30 fwd",2.4,5,"auto(s5)","f",20,28,"p",FALSE,FALSE,FALSE,NA,NA,NA,NA,89,15," ","2mode clkup ",2008,4,8,"derived",NA,NA
"compact cars","volvo","s40 awd",2.5,5,"manual(m6)","4",17,25,"p",FALSE,TRUE,FALSE,NA,NA,92,13,NA,NA," ","",2008,4,3,"derived",NA,NA
"compact cars","volvo","s40 awd",2.5,5,"auto(s5)","4",18,26,"p",FALSE,TRUE,FALSE,NA,NA,92,13,NA,NA," ","2mode clkup ",2008,4,3,"derived",NA,NA
"compact cars","volvo","s40 fwd",2.5,5,"manual(m6)","f",19,28,"p",FALSE,TRUE,FALSE,NA,NA,92,13,NA,NA," ","",2008,4,3,"derived",NA,NA
"compact cars","volvo","s40 fwd",2.5,5,"auto(s5)","f",19,27,"p",FALSE,TRUE,FALSE,NA,NA,92,13,NA,NA," ","2mode clkup ",2008,4,3,"derived",NA,NA
"compact cars","volvo","s40 fwd",2.4,5,"manual(m5)","f",20,28,"p",FALSE,FALSE,FALSE,NA,NA,92,13,NA,NA," ","",2008,4,8,"derived",NA,NA
"compact cars","volvo","s40 fwd",2.4,5,"auto(s5)","f",20,28,"p",FALSE,FALSE,FALSE,NA,NA,92,13,NA,NA," ","2mode clkup ",2008,4,8,"derived",NA,NA
"compact cars","volvo","s60 awd",2.5,5,"auto(l5)","4",17,26,"p",FALSE,TRUE,FALSE,NA,NA,91,14,NA,NA," ","clkup ",2008,4,3,"derived",NA,NA
"compact cars","volvo","s60 awd",2.5,5,"auto(s5)","4",18,26,"p",FALSE,TRUE,FALSE,NA,NA,91,14,NA,NA," ","2mode clkup ",2008,4,3,"derived",NA,NA
"compact cars","volvo","s60 fwd",2.5,5,"auto(l5)","f",19,27,"p",FALSE,TRUE,FALSE,NA,NA,91,14,NA,NA," ","clkup ",2008,4,3,"derived",NA,NA
"compact cars","volvo","s60 fwd",2.5,5,"auto(s5)","f",19,27,"p",FALSE,TRUE,FALSE,NA,NA,91,14,NA,NA," ","2mode clkup ",2008,4,3,"derived",NA,NA
"compact cars","volvo","s60 fwd",2.4,5,"manual(m6)","f",18,26,"p",FALSE,TRUE,FALSE,NA,NA,91,14,NA,NA," ","",2008,4,2,"derived",NA,NA
"compact cars","volvo","s60 fwd",2.4,5,"auto(s5)","f",18,26,"p",FALSE,TRUE,FALSE,NA,NA,91,14,NA,NA," ","2mode clkup ",2008,4,2,"derived",NA,NA
"midsize cars","acura","rl",3.5,6,"auto(s5)","4",16,24,"p",FALSE,FALSE,FALSE,NA,NA,99,13,NA,NA," ","2mode clkup ",2008,4,11,"derived",NA,NA
"midsize cars","acura","tl",3.2,6,"auto(s5)","f",18,26,"p",FALSE,FALSE,FALSE,NA,NA,98,12,NA,NA," ","2mode clkup ",2008,4,10,"derived",NA,NA
"midsize cars","acura","tl",3.5,6,"manual(m6)","f",18,27,"p",FALSE,FALSE,FALSE,NA,NA,98,12,NA,NA," ","",2008,4,12,"derived",NA,NA
"midsize cars","acura","tl",3.5,6,"auto(s5)","f",17,26,"p",FALSE,FALSE,FALSE,NA,NA,98,12,NA,NA," ","2mode clkup ",2008,4,12,"derived",NA,NA
"midsize cars","audi","a6",3.1,6,"auto(av)","f",18,27,"p",FALSE,FALSE,FALSE,NA,NA,98,16,NA,NA," ","3mode ",2008,4,22,"derived",NA,NA
"midsize cars","audi","a6 quattro",3.1,6,"auto(s6)","4",17,25,"p",FALSE,FALSE,FALSE,NA,NA,98,16,NA,NA," ","3mode clkup ",2008,4,22,"derived",NA,NA
"midsize cars","audi","a6 quattro",4.2,8,"auto(s6)","4",16,23,"p",FALSE,FALSE,FALSE,NA,NA,98,16,NA,NA," ","3mode clkup ",2008,4,23,"derived",NA,NA
"midsize cars","audi","a8",4.2,8,"auto(s6)","4",16,23,"p",FALSE,FALSE,FALSE,NA,NA,100,15,NA,NA," ","3mode clkup ",2008,4,23,"derived",NA,NA
"midsize cars","audi","s6",5.2,10,"auto(s6)","4",14,19,"p",TRUE,FALSE,FALSE,NA,NA,98,16,NA,NA," ","3mode clkup ",2008,4,24,"derived",NA,NA
"midsize cars","audi","s8",5.2,10,"auto(s6)","4",13,19,"p",TRUE,FALSE,FALSE,NA,NA,100,15,NA,NA," ","3mode clkup ",2008,4,24,"derived",NA,NA
"midsize cars","bentley","arnage",6.7,8,"auto(s6)","r",10,15,"p",TRUE,TRUE,FALSE,NA,NA,104,13,NA,NA," ","3mode clkup ",2008,4,22,"derived",NA,NA
"midsize cars","bentley","continental flying spur",6,12,"auto(s6)","4",10,17,"p",TRUE,TRUE,FALSE,NA,NA,102,13,NA,NA," ","3mode clkup ",2008,4,26,"derived",NA,NA
"midsize cars","bmw","528i",3,6,"manual(m6)","r",18,28,"p",FALSE,FALSE,FALSE,NA,NA,99,14,NA,NA," ","",2008,4,30,"derived",NA,NA
"midsize cars","bmw","528i",3,6,"auto(s6)","r",18,27,"p",FALSE,FALSE,FALSE,NA,NA,99,14,NA,NA," ","3mode clkup ",2008,4,30,"derived",NA,NA
"midsize cars","bmw","528xi",3,6,"manual(m6)","4",17,25,"p",FALSE,FALSE,FALSE,NA,NA,99,14,NA,NA," ","",2008,4,30,"derived",NA,NA
"midsize cars","bmw","528xi",3,6,"auto(s6)","4",17,25,"p",FALSE,FALSE,FALSE,NA,NA,99,14,NA,NA," ","3mode clkup ",2008,4,30,"derived",NA,NA
"midsize cars","bmw","535i",3,6,"manual(m6)","r",17,26,"p",FALSE,TRUE,FALSE,NA,NA,99,14,NA,NA," ","",2008,4,35,"derived",NA,NA
"midsize cars","bmw","535i",3,6,"auto(s6)","r",17,26,"p",FALSE,TRUE,FALSE,NA,NA,99,14,NA,NA," ","3mode clkup ",2008,4,35,"derived",NA,NA
"midsize cars","bmw","535xi",3,6,"manual(m6)","4",16,25,"p",FALSE,TRUE,FALSE,NA,NA,99,14,NA,NA," ","",2008,4,35,"derived",NA,NA
"midsize cars","bmw","535xi",3,6,"auto(s6)","4",17,25,"p",FALSE,TRUE,FALSE,NA,NA,99,14,NA,NA," ","3mode clkup ",2008,4,35,"derived",NA,NA
"midsize cars","bmw","550i",4.8,8,"manual(m6)","r",15,22,"p",FALSE,FALSE,FALSE,NA,NA,99,14,NA,NA," ","",2008,4,48,"derived",NA,NA
"midsize cars","bmw","550i",4.8,8,"auto(s6)","r",15,23,"p",FALSE,FALSE,FALSE,NA,NA,99,14,NA,NA," ","3mode clkup ",2008,4,48,"derived",NA,NA
"midsize cars","bmw","m5",5,10,"manual(m6)","r",11,17,"p",TRUE,FALSE,FALSE,NA,NA,99,14,NA,NA," ","",2008,4,51,"derived",NA,NA
"midsize cars","bmw","m5",5,10,"auto(s7)","r",11,17,"p",TRUE,FALSE,FALSE,NA,NA,99,14,NA,NA,"smg trans","6mode clkup ",2008,4,50,"derived",NA,NA
"midsize cars","buick","lacrosse/allure",5.3,8,"auto(l4)","f",16,24,"p",FALSE,FALSE,FALSE,NA,NA,100,16,NA,NA," ","clkup ",2008,2,7,"derived",NA,NA
"midsize cars","buick","lacrosse/allure",3.8,6,"auto(l4)","f",17,28,"r",FALSE,FALSE,FALSE,NA,NA,100,16,NA,NA," ","clkup ",2008,2,25,"derived",NA,NA
"midsize cars","buick","lacrosse/allure",3.6,6,"auto(l4)","f",17,25,"r",FALSE,FALSE,FALSE,NA,NA,100,16,NA,NA," ","clkup ",2008,4,813,"derived",NA,NA
"midsize cars","cadillac","cts",3.6,6,"auto(s6)","r",17,26,"r",FALSE,FALSE,FALSE,NA,NA,96,14,NA,NA,"directinj","clkup ",2008,4,33,"derived",NA,NA
"midsize cars","cadillac","cts",3.6,6,"auto(s6)","r",18,26,"r",FALSE,FALSE,FALSE,NA,NA,96,14,NA,NA," ","3mode clkup ",2008,4,63,"derived",NA,NA
"midsize cars","cadillac","cts",3.6,6,"manual(m6)","r",16,25,"r",FALSE,FALSE,FALSE,NA,NA,96,14,NA,NA," ","sil ",2008,4,65,"derived",NA,NA
"midsize cars","cadillac","cts",3.6,6,"manual(m6)","r",16,25,"r",FALSE,FALSE,FALSE,NA,NA,96,14,NA,NA,"directinj","sil ",2008,4,66,"derived",NA,NA
"midsize cars","cadillac","cts awd",3.6,6,"auto(s6)","4",17,26,"r",FALSE,FALSE,FALSE,NA,NA,96,14,NA,NA,"directinj","3mode clkup ",2008,4,34,"derived",NA,NA
"midsize cars","cadillac","cts awd",3.6,6,"auto(s6)","4",17,25,"r",FALSE,FALSE,FALSE,NA,NA,96,14,NA,NA," ","3mode clkup ",2008,4,64,"derived",NA,NA
"midsize cars","cadillac","sts",4.4,8,"auto(s6)","r",13,19,"p",TRUE,FALSE,TRUE,NA,NA,102,14,NA,NA," ","clkup ",2008,4,36,"derived",NA,NA
"midsize cars","cadillac","sts",4.6,8,"auto(s6)","r",15,24,"p",FALSE,FALSE,FALSE,NA,NA,102,14,NA,NA," ","clkup ",2008,4,30,"derived",NA,NA
"midsize cars","cadillac","sts",3.6,6,"auto(s6)","r",17,26,"r",FALSE,FALSE,FALSE,NA,NA,102,14,NA,NA,"directinj","clkup ",2008,4,33,"derived",NA,NA
"midsize cars","cadillac","sts awd",4.6,8,"auto(s6)","4",14,21,"p",TRUE,FALSE,FALSE,NA,NA,102,14,NA,NA," ","clkup ",2008,4,31,"derived",NA,NA
"midsize cars","cadillac","sts awd",3.6,6,"auto(s6)","4",17,26,"r",FALSE,FALSE,FALSE,NA,NA,102,14,NA,NA,"directinj","3mode clkup ",2008,4,34,"derived",NA,NA
"midsize cars","chevrolet","classic",2.2,4,"auto(l4)","f",21,31,"r",FALSE,FALSE,FALSE,NA,NA,101,15,NA,NA," ","clkup ",2008,4,37,"derived",NA,NA
"midsize cars","chevrolet","classic",3.5,6,"auto(l4)","f",18,28,"r",FALSE,FALSE,FALSE,NA,NA,101,15,NA,NA," ","clkup ",2008,2,53,"derived",NA,NA
"midsize cars","chevrolet","malibu",2.4,4,"auto(l4)","f",22,30,"r",FALSE,FALSE,FALSE,NA,NA,95,16,NA,NA," ","clkup ",2008,4,38,"derived",NA,NA
"midsize cars","chevrolet","malibu",3.5,6,"auto(l4)","f",18,29,"r",FALSE,FALSE,FALSE,NA,NA,95,16,NA,NA," ","clkup ",2008,2,23,"derived",NA,NA
"midsize cars","chevrolet","malibu",3.6,6,"auto(s6)","f",17,26,"r",FALSE,FALSE,FALSE,NA,NA,95,16,NA,NA," ","2mode clkup ",2008,4,51,"derived",NA,NA
"midsize cars","chevrolet","malibu hybrid",2.4,4,"auto(l4)","f",24,32,"r",FALSE,FALSE,FALSE,NA,NA,95,16,NA,NA," ","clkup ",2008,4,21,"derived",NA,NA
"midsize cars","chrysler","sebring",2.4,4,"auto(l4)","f",21,30,"r",FALSE,FALSE,FALSE,NA,NA,94,16,NA,NA," ","cmode ",2008,4,854,"derived",NA,NA
"midsize cars","chrysler","sebring",3.5,6,"auto(l6)","f",16,26,"r",FALSE,FALSE,FALSE,NA,NA,94,16,NA,NA," ","cmode ",2008,4,864,"derived",NA,NA
"midsize cars","chrysler","sebring",2.7,6,"auto(l4)","f",19,27,"r",FALSE,FALSE,FALSE,NA,NA,94,16,NA,NA," ","",2008,4,962,"derived",NA,NA
"midsize cars","chrysler","sebring",2.7,6,"auto(l4)","f",13,20,"e",FALSE,FALSE,FALSE,NA,NA,94,16,NA,NA,"e85 270","",2008,4,863,"derived",NA,NA
"midsize cars","chrysler","sebring",2.7,6,"auto(l4)","f",19,27,"r",FALSE,FALSE,FALSE,NA,NA,94,16,NA,NA,"gas 370","",2008,4,862,"derived",NA,NA
"midsize cars","chrysler","sebring awd",3.5,6,"auto(l6)","4",15,24,"r",FALSE,FALSE,FALSE,NA,NA,94,16,NA,NA," ","cmode ",2008,4,865,"derived",NA,NA
"midsize cars","dodge","avenger",2.4,4,"auto(l4)","f",21,30,"r",FALSE,FALSE,FALSE,NA,NA,94,16,NA,NA," ","cmode ",2008,4,854,"derived",NA,NA
"midsize cars","dodge","avenger",3.5,6,"auto(l6)","f",16,26,"r",FALSE,FALSE,FALSE,NA,NA,94,16,NA,NA," ","cmode ",2008,4,864,"derived",NA,NA
"midsize cars","dodge","avenger",2.7,6,"auto(l4)","f",19,27,"r",FALSE,FALSE,FALSE,NA,NA,94,16,NA,NA," ","",2008,4,962,"derived",NA,NA
"midsize cars","dodge","avenger",2.7,6,"auto(l4)","f",13,20,"e",FALSE,FALSE,FALSE,NA,NA,94,16,NA,NA,"e85 270","",2008,4,863,"derived",NA,NA
"midsize cars","dodge","avenger",2.7,6,"auto(l4)","f",19,27,"r",FALSE,FALSE,FALSE,NA,NA,94,16,NA,NA,"gas 370","",2008,4,862,"derived",NA,NA
"midsize cars","dodge","avenger awd",3.5,6,"auto(l6)","4",15,24,"r",FALSE,FALSE,FALSE,NA,NA,94,16,NA,NA," ","cmode ",2008,4,865,"derived",NA,NA
"midsize cars","dodge","caliber",2,4,"auto(av)","f",23,27,"r",FALSE,FALSE,FALSE,NA,NA,87,15,95,19," ","vmode clkup ",2008,4,758,"derived",NA,NA
"midsize cars","dodge","caliber",2.4,4,"auto(av)","f",21,25,"r",FALSE,FALSE,FALSE,NA,NA,87,15,95,19," ","cmode vlkup ",2008,4,880,"derived",NA,NA
"midsize cars","dodge","caliber",1.8,4,"manual(m5)","f",24,29,"r",FALSE,FALSE,FALSE,NA,NA,87,15,95,19," ","",2008,4,800,"derived",NA,NA
"midsize cars","dodge","caliber",2.4,4,"manual(m5)","f",23,29,"r",FALSE,FALSE,FALSE,NA,NA,87,15,95,19," ","",2008,4,760,"derived",NA,NA
"midsize cars","dodge","caliber awd",2.4,4,"auto(av)","4",21,24,"r",FALSE,FALSE,FALSE,NA,NA,87,15,95,19," ","cmode vlkup ",2008,4,757,"derived",NA,NA
"midsize cars","dodge","challenger",6.1,8,"auto(l5)","r",13,18,"p",TRUE,FALSE,FALSE,NA,NA,94,16,NA,NA," ","cmode ",2008,1,919,"derived",NA,NA
"midsize cars","ferrari","ferrari 612 scaglietti",5.7,12,"auto(a6)","r",9,16,"p",TRUE,FALSE,FALSE,105,6,NA,NA,NA,NA," ","3mode ",2008,4,2,"derived",NA,NA
"midsize cars","ferrari","ferrari 612 scaglietti",5.7,12,"manual(m6)","r",10,15,"p",TRUE,FALSE,FALSE,105,6,NA,NA,NA,NA," ","",2008,4,2,"derived",NA,NA
"midsize cars","ford","fusion awd",3,6,"auto(l6)","4",17,25,"r",FALSE,FALSE,FALSE,NA,NA,101,16,NA,NA," ","clkup ",2008,4,163,"derived",NA,NA
"midsize cars","ford","fusion fwd",2.3,4,"auto(l5)","f",20,28,"r",FALSE,FALSE,FALSE,NA,NA,101,16,NA,NA," ","clkup ",2008,4,160,"derived",NA,NA
"midsize cars","ford","fusion fwd",2.3,4,"manual(m5)","f",20,29,"r",FALSE,FALSE,FALSE,NA,NA,101,16,NA,NA," ","",2008,4,161,"derived",NA,NA
"midsize cars","ford","fusion fwd",3,6,"auto(l6)","f",18,26,"r",FALSE,FALSE,FALSE,NA,NA,101,16,NA,NA," ","clkup ",2008,4,162,"derived",NA,NA
"midsize cars","hyundai","elantra",2,4,"auto(l4)","f",25,33,"r",FALSE,FALSE,FALSE,NA,NA,98,14,NA,NA," ","clkup ",2008,4,20,"derived",NA,NA
"midsize cars","hyundai","elantra",2,4,"manual(m5)","f",24,33,"r",FALSE,FALSE,FALSE,NA,NA,98,14,NA,NA," ","",2008,4,20,"derived",NA,NA
"midsize cars","infiniti","g35",3.5,6,"manual(m6)","r",17,25,"p",FALSE,FALSE,FALSE,NA,NA,99,14,NA,NA," ","",2008,4,43,"derived",NA,NA
"midsize cars","infiniti","g35",3.5,6,"auto(s5)","r",17,24,"p",FALSE,FALSE,FALSE,NA,NA,99,14,NA,NA," ","clkup ",2008,4,43,"derived",NA,NA
"midsize cars","infiniti","g35x",3.5,6,"auto(s5)","4",17,23,"p",FALSE,FALSE,FALSE,NA,NA,99,14,NA,NA," ","clkup ",2008,4,43,"derived",NA,NA
"midsize cars","jaguar","jaguar s-type 3.0 litre",3,6,"auto(l6)","r",17,26,"p",FALSE,FALSE,FALSE,NA,NA,98,12,NA,NA," ","2mode clkup ",2008,4,301,"derived",NA,NA
"midsize cars","jaguar","jaguar s-type 4.2 litre",4.2,8,"auto(l6)","r",16,24,"p",FALSE,FALSE,FALSE,NA,NA,98,12,NA,NA," ","2mode clkup ",2008,4,303,"derived",NA,NA
"midsize cars","jaguar","jaguar s-type r",4.2,8,"auto(l6)","r",15,22,"p",FALSE,FALSE,TRUE,NA,NA,98,12,NA,NA," ","2mode clkup ",2008,4,304,"derived",NA,NA
"midsize cars","jaguar","jaguar x-type sport brake",3,6,"auto(l5)","4",16,22,"p",FALSE,FALSE,FALSE,NA,NA,90,24,NA,NA," ","ems 2mode clkup",2008,4,406,"derived",NA,NA
"midsize cars","kia","optima",2.4,4,"auto(l5)","f",21,31,"r",FALSE,FALSE,FALSE,NA,NA,104,14,NA,NA," ","2mode clkup ",2008,4,6,"derived",NA,NA
"midsize cars","kia","optima",2.4,4,"manual(m5)","f",21,31,"r",FALSE,FALSE,FALSE,NA,NA,104,14,NA,NA," ","",2008,4,6,"derived",NA,NA
"midsize cars","kia","optima",2.7,6,"auto(l5)","f",20,28,"r",FALSE,FALSE,FALSE,NA,NA,104,14,NA,NA," ","2mode clkup ",2008,4,7,"derived",NA,NA
"midsize cars","kia","spectra",2,4,"auto(l4)","f",24,32,"r",FALSE,FALSE,FALSE,NA,NA,97,12,98,18," ","clkup ",2008,4,13,"derived",NA,NA
"midsize cars","kia","spectra",2,4,"manual(m5)","f",23,30,"r",FALSE,FALSE,FALSE,NA,NA,97,12,98,18," ","",2008,4,13,"derived",NA,NA
"midsize cars","lexus","es 350",3.5,6,"auto(s6)","f",19,27,"p",FALSE,FALSE,FALSE,NA,NA,95,15,NA,NA," ","clkup ",2008,4,9,"derived",NA,NA
"midsize cars","lexus","gs 350",3.5,6,"auto(s6)","r",19,27,"p",FALSE,FALSE,FALSE,NA,NA,98,13,NA,NA," ","2mode clkup ",2008,4,14,"derived",NA,NA
"midsize cars","lexus","gs 350 awd",3.5,6,"auto(s6)","4",18,25,"p",FALSE,FALSE,FALSE,NA,NA,98,13,NA,NA," ","2mode clkup ",2008,4,14,"derived",NA,NA
"midsize cars","lexus","gs 460",4.6,8,"auto(s8)","r",17,24,"p",FALSE,FALSE,FALSE,NA,NA,98,13,NA,NA," ","2mode clkup ",2008,4,16,"derived",NA,NA
"midsize cars","lexus","ls 460",4.6,8,"auto(s8)","r",16,24,"p",FALSE,FALSE,FALSE,NA,NA,103,13,NA,NA," ","2mode clkup ",2008,4,16,"derived",NA,NA
"midsize cars","lexus","ls 460 l",4.6,8,"auto(s8)","r",16,24,"p",FALSE,FALSE,FALSE,NA,NA,103,11,NA,NA," ","2mode clkup ",2008,4,17,"derived",NA,NA
"midsize cars","lexus","ls 600hl",5,8,"auto(s8)","4",20,22,"p",FALSE,FALSE,FALSE,NA,NA,103,12,NA,NA,"hev","vmode vlkup ",2008,4,19,"derived",NA,NA
"midsize cars","lincoln-mercury","milan awd",3,6,"auto(l6)","4",17,25,"r",FALSE,FALSE,FALSE,NA,NA,101,16,NA,NA," ","clkup ",2008,4,173,"derived",NA,NA
"midsize cars","lincoln-mercury","milan fwd",2.3,4,"auto(l5)","f",20,28,"r",FALSE,FALSE,FALSE,NA,NA,101,16,NA,NA," ","clkup ",2008,4,170,"derived",NA,NA
"midsize cars","lincoln-mercury","milan fwd",2.3,4,"manual(m5)","f",20,29,"r",FALSE,FALSE,FALSE,NA,NA,101,16,NA,NA," ","",2008,4,171,"derived",NA,NA
"midsize cars","lincoln-mercury","milan fwd",3,6,"auto(l6)","f",18,26,"r",FALSE,FALSE,FALSE,NA,NA,101,16,NA,NA," ","clkup ",2008,4,172,"derived",NA,NA
"midsize cars","lincoln-mercury","mkz awd",3.5,6,"auto(l6)","4",17,24,"r",FALSE,FALSE,FALSE,NA,NA,99,16,NA,NA," ","clkup ",2008,4,181,"derived",NA,NA
"midsize cars","lincoln-mercury","mkz fwd",3.5,6,"auto(l6)","f",18,28,"r",FALSE,FALSE,FALSE,NA,NA,99,16,NA,NA," ","clkup ",2008,4,180,"derived",NA,NA
"midsize cars","mazda","mazda 6",2.3,4,"manual(m5)","f",21,29,"r",FALSE,FALSE,FALSE,NA,NA,96,15,96,22," ","",2008,4,7,"derived",NA,NA
"midsize cars","mazda","mazda 6",2.3,4,"auto(s5)","f",21,28,"r",FALSE,FALSE,FALSE,NA,NA,96,15,96,22," ","dc/fw",2008,4,7,"derived",NA,NA
